(2861,2206)
(1925,2843)
(258,1478)
(1302,1050)
(2115,147)
(1624,568)
(2788,1913)
(1445,1039)
(1350,1502)
(1958,1841)
(859,980)
(176,232)
(996,577)
(2527,2862)
(2433,247)
(2576,2582)
(616,1327)
(2761,1249)
(1587,188)
(1387,1117)
(2349,952)
(2523,490)
(2005,1071)
(703,424)
(1399,2593)
(2654,1679)
(1706,1139)
(54,1058)
(1792,1920)
(708,2960)
(2024,2342)
(2576,2054)
(2686,614)
(965,2267)
(537,735)
(827,931)
(2918,483)
(2871,411)
(545,1201)
(1196,1633)
(2341,1158)
(2196,1494)
(1695,112)
(543,1578)
(1239,78)
(2018,1874)
(1406,2275)
(913,1084)
(1378,382)
(29,2009)
(2431,2407)
(2900,926)
(1320,1463)
(2430,1424)
(2080,424)
(2858,702)
(1614,1408)
(355,738)
(401,1046)
(2284,23)
(628,1422)
(2362,2620)
(2845,136)
(694,2230)
(1003,1821)
(250,422)
(1303,1008)
(750,587)
(138,609)
(1378,1565)
(375,808)
(2748,2834)
(1887,19)
(2377,1774)
(1654,2592)
(2572,1590)
(70,2084)
(2116,846)
(309,423)
(975,321)
(1565,658)
(2801,352)
(1905,681)
(751,2308)
(635,1508)
(598,892)
(1170,1817)
(900,2954)
(98,1894)
(1797,110)
(1091,517)
(2055,2991)
(632,916)
(657,139)
(1779,2926)
(869,1444)
(547,1616)
(881,2456)
(2226,1546)
(1411,2305)
(1799,1388)
(1704,977)
(1865,2172)
(755,2489)
(2779,199)
(1939,2054)
(2361,2640)
(2353,1048)
(2610,2428)
(764,13)
(2750,1759)
(1330,2014)
(810,552)
(2367,2915)
(45,2334)
(2078,494)
(698,2892)
(2894,2043)
(114,2270)
(1551,1150)
(1480,614)
(780,516)
(1355,1417)
(1729,637)
(2677,2307)
(2873,193)
(2055,2526)
(2321,2603)
(477,482)
(339,1337)
(1518,256)
(420,983)
(1442,2481)
(2112,321)
(2347,868)
(1353,1103)
(695,408)
(453,1797)
(1204,984)
(129,1607)
(988,2460)
(2542,2001)
(1216,1643)
(1099,2764)
(2770,1716)
(2260,408)
(216,1289)
(514,274)
(1739,2243)
(2361,914)
(313,1994)
(2071,1416)
(322,938)
(347,27)
(2262,768)
(2360,2171)
(902,2534)
(869,944)
(2931,2878)
(867,2532)
(814,2217)
(1650,2236)
(2683,210)
(238,2266)
(1474,2335)
(2365,542)
(2461,2726)
(1382,2005)
(835,399)
(2971,2050)
(2424,1375)
(1328,2817)
(2297,246)
(1316,85)
(2102,2948)
(2799,1440)
(497,1929)
(2160,1203)
(2813,857)
(746,187)
(1443,2586)
(147,2204)
(658,2476)
(2263,2831)
(1751,2606)
(5,9)
(1959,1823)
(2007,979)
(2317,542)
(2107,1557)
(1764,2308)
(1896,170)
(2279,1013)
(2421,2297)
(1517,323)
(759,2694)
(2003,59)
(496,974)
(1052,936)
(2203,344)
(727,1451)
(1413,2401)
(1532,2178)
(1046,586)
(935,1994)
(2004,556)
(242,494)
(1619,870)
(153,889)
(1525,2626)
(518,1950)
(1647,2521)
(1888,1393)
(2998,1070)
(13,988)
(1505,2022)
(544,1349)
(677,183)
(1058,2621)
(1588,931)
(2236,539)
(115,899)
(1185,3)
(896,24)
(1745,1225)
(2167,43)
(1049,644)
(219,887)
(190,2582)
(2369,1730)
(1386,1918)
(1618,1088)
(1578,2789)
(855,1159)
(2893,752)
(2952,238)
(749,2529)
(2210,1274)
(1395,2295)
(150,2056)
(2079,1076)
(1154,224)
(972,604)
(729,1296)
(1812,1783)
(2171,2212)
(2736,1453)
(745,716)
(2229,2456)
(1464,129)
(640,2591)
(710,2603)
(2028,793)
(196,1055)
(2659,1929)
(2450,2647)
(497,758)
(1506,2739)
(407,1026)
(1377,751)
(393,1132)
(2688,2217)
(36,1713)
(2150,1307)
(1202,1106)
(2549,2597)
(2374,1705)
(2369,2774)
(621,555)
(13,1604)
(1069,1548)
(2032,177)
(766,2318)
(1265,723)
(968,2343)
(2392,137)
(1378,137)
(1501,2890)
(2872,1064)
(1759,2842)
(2841,2639)
(1609,2697)
(2999,2488)
(2796,2578)
(1447,2247)
(1915,2168)
(2867,1360)
(2127,282)
(1545,2070)
(489,906)
(2587,1942)
(2883,1386)
(160,1409)
(1514,592)
(2917,2253)
(2780,2544)
(1655,320)
(2708,2894)
(2385,1450)
(150,1762)
(1789,2597)
(649,2538)
(250,733)
(2721,212)
(291,2567)
(1295,1965)
(544,1252)
(2974,2797)
(1561,1057)
(1828,2339)
(2554,295)
(414,1746)
(1892,202)
(1912,1126)
(1347,2613)
(472,1831)
(1230,1020)
(773,2139)
(1263,1047)
(928,1897)
(920,524)
(103,2599)
(2984,1746)
(2202,1329)
(465,1142)
(2002,1789)
(1421,220)
(1648,2279)
(994,55)
(1227,504)
(1345,2380)
(1871,2536)
(2109,229)
(2533,2979)
(2970,972)
(505,1660)
(1922,1527)
(2740,1210)
(2634,2626)
(1166,1578)
(965,1059)
(1980,2954)
(93,774)
(2779,1745)
(5,2177)
(1901,2612)
(803,2217)
(197,1572)
(1937,1878)
(607,1912)
(975,1189)
(2687,2772)
(2479,1337)
(2256,2863)
(792,2254)
(2157,32)
(1745,2836)
(2460,2749)
(2111,2935)
(2930,2083)
(2579,1026)
(2163,703)
(2640,904)
(92,1131)
(2547,2932)
(308,2315)
(2475,2825)
(1466,1360)
(1561,18)
(2665,2302)
(2907,2333)
(1390,2992)
(1242,1508)
(743,1694)
(1987,1413)
(927,915)
(2674,2732)
(1226,1539)
(2481,1058)
(383,2428)
(2426,92)
(19,497)
(2475,405)
(2449,2138)
(236,672)
(139,441)
(1293,193)
(78,1330)
(2932,186)
(601,881)
(2248,2436)
(739,1444)
(1534,652)
(2837,34)
(1364,2331)
(820,967)
(749,536)
(61,2711)
(1048,2416)
(2322,2559)
(797,294)
(1394,783)
(1160,2346)
(1070,2746)
(951,32)
(1114,1584)
(2178,2993)
(288,458)
(778,523)
(2221,2789)
(934,1482)
(1891,2684)
(2248,415)
(309,877)
(2783,1353)
(2251,1376)
(1108,735)
(510,1736)
(581,1837)
(1444,215)
(946,1296)
(812,1284)
(2767,966)
(1183,566)
(1948,1089)
(2016,1254)
(2735,2113)
(2728,2922)
(862,1356)
(2368,2006)
(7,2039)
(1434,2495)
(165,1736)
(694,2524)
(1992,2195)
(1687,1276)
(1799,2940)
(1124,1929)
(2076,2658)
(566,383)
(2707,817)
(1805,2324)
(2478,2159)
(1280,311)
(2368,603)
(1808,1008)
(274,2079)
(388,0)
(865,157)
(149,384)
(127,2030)
(2840,2548)
(16,1552)
(1149,1463)
(684,2360)
(957,908)
(1979,1157)
(2647,575)
(2866,2951)
(2646,1436)
(2274,2697)
(2776,660)
(1668,2746)
(25,2007)
(963,2182)
(201,2507)
(1642,1802)
(1768,280)
(2976,1296)
(1905,1098)
(2599,2252)
(1840,1191)
(522,845)
(410,1853)
(894,1828)
(2107,1730)
(821,58)
(1156,2431)
(1941,489)
(1509,901)
(1929,2834)
(2128,2094)
(1262,1263)
(800,2279)
(2765,2284)
(636,982)
(1694,2362)
(2985,2102)
(231,2388)
(884,1068)
(1448,2575)
(2756,902)
(1675,476)
(1887,405)
(1551,2761)
(1087,1423)
(2173,614)
(1270,2973)
(1227,595)
(392,2294)
(931,1348)
(368,1876)
(530,1169)
(1196,1645)
(1590,20)
(43,188)
(1176,2425)
(2637,2504)
(2919,2074)
(2533,454)
(2465,768)
(19,970)
(2128,1216)
(2652,704)
(2686,2670)
(814,2965)
(994,1520)
(2819,1022)
(127,2496)
(1360,422)
(2283,2484)
(2466,366)
(1716,2128)
(313,42)
(608,2953)
(1650,1757)
(2972,2624)
(1464,767)
(2570,1199)
(2946,1882)
(1466,1693)
(2767,55)
(771,221)
(2231,1520)
(775,31)
(794,1779)
(1699,1900)
(2037,2095)
(969,620)
(1086,2683)
(415,845)
(875,693)
(1,1323)
(49,2563)
(1250,2808)
(1529,944)
(480,2777)
(837,2857)
(2485,277)
(2664,901)
(1855,1673)
(2240,522)
(2090,449)
(160,2346)
(675,1205)
(2010,798)
(2895,1681)
(239,278)
(1209,2126)
(1003,2725)
(832,1480)
(319,2536)
(2758,1861)
(999,2935)
(1734,1928)
(974,2500)
(2196,1428)
(94,2626)
(1233,450)
(1650,1035)
(390,846)
(2476,777)
(920,1315)
(715,594)
(1098,798)
(2828,227)
(1731,411)
(2466,2402)
(1273,2136)
(2099,1693)
(211,1833)
(2587,1688)
(1370,2619)
(1839,490)
(1432,888)
(1662,2199)
(2915,1845)
(159,712)
(1476,1922)
(1932,2850)
(983,1640)
(1005,2505)
(1459,1516)
(1481,378)
(1892,2879)
(1116,220)
(2191,2674)
(432,2438)
(1929,1705)
(1531,2003)
(1353,2023)
(1159,913)
(1961,140)
(687,2036)
(157,2294)
(2030,2068)
(2934,785)
(2853,2771)
(1409,1586)
(561,1846)
(80,2987)
(2045,2751)
(980,1192)
(210,2814)
(2785,276)
(2875,1484)
(265,2896)
(2309,950)
(1320,1258)
(920,1325)
(903,1346)
(2352,1974)
(629,2213)
(2712,2231)
(2493,1936)
(2664,2279)
(2411,1863)
(1579,981)
(1730,2586)
(1102,2037)
(961,73)
(1949,1432)
(2432,500)
(379,2334)
(1945,1250)
(533,529)
(2639,2467)
(28,339)
(2172,2638)
(2317,1388)
(2178,1498)
(2349,2231)
(972,2871)
(655,2641)
(359,2759)
(271,2672)
(1247,2328)
(693,2918)
(1118,1200)
(2761,1295)
(160,1459)
(831,2066)
(2297,1167)
(1140,2172)
(547,1789)
(2166,2536)
(1506,489)
(2650,1407)
(822,1677)
(2394,1851)
(907,2475)
(954,2082)
(2101,752)
(2367,650)
(437,1123)
(983,1910)
(2449,1857)
(2498,2442)
(2292,698)
(1580,1028)
(1746,257)
(1842,652)
(1297,1134)
(1715,2475)
(684,369)
(637,1991)
(2214,2928)
(2571,584)
(2626,1949)
(1008,2191)
(2003,1437)
(148,477)
(841,40)
(2172,2243)
(1498,1920)
(1909,2079)
(388,42)
(2072,620)
(1704,2)
(2810,2352)
(2618,1532)
(812,324)
(2785,2959)
(663,1960)
(1617,1676)
(1675,1105)
(2940,728)
(2785,256)
(1281,2041)
(878,2213)
(217,2636)
(1524,958)
(1599,1150)
(2450,2998)
(521,522)
(1935,991)
(2185,2229)
(2165,918)
(506,1932)
(2427,952)
(1181,1295)
(2725,1559)
(88,868)
(2912,1486)
(2275,1226)
(2782,1559)
(1023,1978)
(1158,521)
(590,73)
(1196,2382)
(2370,1106)
(2927,2183)
(1328,1366)
(801,946)
(461,2221)
(1304,2927)
(2539,1480)
(1836,856)
(410,460)
(2655,237)
(1960,1017)
(2707,2229)
(626,1814)
(2539,586)
(316,1461)
(1592,1758)
(1327,1903)
(1827,737)
(419,899)
(2682,578)
(1683,2732)
(1214,759)
(1064,1037)
(2290,1349)
(1525,199)
(1861,2649)
(2783,1314)
(2613,368)
(802,1225)
(1919,2176)
(2071,1731)
(244,1007)
(986,222)
(547,1212)
(2180,902)
(2342,2475)
(2318,1081)
(619,1189)
(2056,2737)
(86,1005)
(2723,368)
(2569,2906)
(1153,675)
(2104,2527)
(1325,2014)
(583,2181)
(1235,189)
(513,2509)
(2354,2398)
(308,382)
(2041,377)
(2635,769)
(2516,2229)
(18,2869)
(1513,2991)
(2302,78)
(1274,1993)
(683,2749)
(1600,2317)
(386,2811)
(175,1947)
(2811,613)
(2606,502)
(853,2167)
(1503,1868)
(1153,2934)
(936,1281)
(2398,895)
(370,587)
(2650,2990)
(394,2563)
(2527,2832)
(1480,2439)
(838,1297)
(87,647)
(1342,68)
(2520,1378)
(2523,2066)
(666,1967)
(240,2637)
(730,2469)
(2486,571)
(70,415)
(2649,1406)
(1940,579)
(1338,2690)
(2062,951)
(1048,688)
(800,2944)
(1917,1431)
(2782,275)
(1182,1493)
(284,2626)
(2465,242)
(2079,2836)
(798,982)
(749,2232)
(1889,1164)
(2291,474)
(2062,2864)
(1706,2092)
(37,2663)
(2545,425)
(1009,2204)
(644,725)
(2343,2970)
(1142,2171)
(1402,2452)
(622,770)
(788,205)
(2116,9)
(708,2397)
(2980,1524)
(221,1331)
(267,1058)
(148,1029)
(2363,1556)
(1411,2706)
(2203,2971)
(2812,1402)
(1512,2294)
(1502,2336)
(2179,1613)
(1877,592)
(1167,604)
(206,153)
(766,2289)
(1258,1223)
(481,2871)
(396,56)
(2706,1271)
(2371,2935)
(1693,2341)
(1070,2683)
(1738,778)
(2259,526)
(1090,2872)
(1335,448)
(1582,918)
(52,658)
(1337,773)
(2155,109)
(1490,18)
(1011,1102)
(1098,1785)
(50,1972)
(2940,2414)
(2734,1334)
(2462,789)
(1556,1265)
(883,665)
(544,366)
(2598,2085)
(922,1918)
(947,1521)
(1752,1893)
(2377,642)
(851,2406)
(2732,1545)
(784,2235)
(539,2579)
(1998,1246)
(873,1221)
(1325,1254)
(1472,2241)
(1392,1571)
(1711,816)
(291,2312)
(1225,2402)
(338,1780)
(1241,956)
(1759,1533)
(2301,1153)
(643,2895)
(2496,1572)
(94,652)
(527,1180)
(101,1369)
(1049,1660)
(1709,2119)
(91,2082)
(2668,2041)
(1264,1922)
(2378,412)
(589,454)
(2255,2801)
(1023,110)
(2345,1619)
(2139,495)
(404,1362)
(2868,2834)
(226,1092)
(2610,846)
(1719,1009)
(1005,541)
(2497,956)
(2251,1988)
(1261,1017)
(600,2652)
(2305,2375)
(2720,1157)
(1757,948)
(2228,28)
(2437,520)
(671,410)
(1622,2736)
(149,493)
(1034,2662)
(108,809)
(1062,2309)
(2154,2910)
(1993,2054)
(80,2584)
(455,1567)
(2905,1977)
(1462,1722)
(1817,557)
(1883,1730)
(2565,141)
(2670,947)
(2367,2358)
(480,473)
(819,392)
(1020,434)
(1855,429)
(790,1494)
(2682,938)
(810,2596)
(1265,744)
(1126,1802)
(1916,1562)
(2484,2247)
(1649,2761)
(2669,53)
(2813,1978)
(1708,633)
(2018,743)
(271,91)
(2522,2058)
(1737,295)
(2373,2908)
(782,2303)
(150,1884)
(755,1314)
(713,780)
(1231,407)
(2345,692)
(661,2024)
(1355,503)
(2920,2090)
(167,2760)
(2999,2572)
(1268,1129)
(2671,2202)
(176,1777)
(43,1140)
(724,1249)
(2048,1788)
(864,2746)
(1689,991)
(1763,975)
(2280,2640)
(1892,1258)
(517,2314)
(922,1666)
(2219,54)
(2919,525)
(1902,1278)
(2624,731)
(2752,735)
(959,908)
(518,519)
(200,2652)
(2085,1329)
(2368,1118)
(2194,2915)
(2228,5)
(2745,1108)
(1199,2336)
(2664,195)
(1362,2900)
(24,28)
(82,2112)
(1606,54)
(2242,1244)
(2299,704)
(2730,2325)
(889,2957)
(948,191)
(2410,1275)
(1741,1637)
(1186,1114)
(1923,317)
(1567,1193)
(2704,1741)
(1129,359)
(550,967)
(1219,1157)
(2748,766)
(877,400)
(1551,1801)
(2529,2054)
(2088,2372)
(2661,1600)
(2263,2977)
(146,645)
(577,745)
(899,1131)
(1236,121)
(112,775)
(754,1240)
(2834,391)
(2933,2309)
(713,228)
(2972,1311)
(2404,1887)
(1916,2856)
(1267,1141)
(806,2386)
(397,2778)
(2623,877)
(130,1623)
(216,1563)
(392,1146)
(1699,641)
(380,1126)
(2946,2065)
(229,2640)
(2469,433)
(1610,2424)
(1764,154)
(385,399)
(504,1099)
(1972,1861)
(1623,140)
(639,1079)
(2199,2999)
(2125,542)
(1655,1713)
(1842,2688)
(85,1610)
(1344,2318)
(2872,555)
(433,2932)
(361,1378)
(2370,1405)
(352,461)
(1186,2895)
(2244,1667)
(2988,574)
(941,1987)
(1521,1832)
(2357,2381)
(481,2228)
(2392,2470)
(2338,1430)
(1100,625)
(1762,413)
(2963,2675)
(665,1018)
(1717,1767)
(1705,2847)
(15,126)
(528,1339)
(907,364)
(2554,2691)
(2974,501)
(158,1541)
(1995,1641)
(1677,2989)
(1961,297)
(233,1363)
(1821,1619)
(2057,655)
(2654,1727)
(449,2876)
(2260,333)
(1749,1127)
(607,2762)
(2124,259)
(734,95)
(2496,332)
(1342,1304)
(2047,807)
(1994,2674)
(2526,2482)
(2486,2267)
(2211,847)
(822,940)
(2280,1507)
(2674,1087)
(2198,2094)
(2744,2995)
(1969,1014)
(2475,149)
(1057,1035)
(1903,2799)
(1670,2942)
(2376,48)
(496,1239)
(2295,2384)
(2058,1192)
(1068,1928)
(344,286)
(1896,1007)
(18,1745)
(351,1650)
(1768,1914)
(2526,1521)
(1193,1977)
(201,1825)
(2183,1407)
(1576,360)
(1214,219)
(1747,2745)
(1689,2939)
(976,2814)
(1356,2541)
(167,1639)
(1934,801)
(1563,1990)
(1326,502)
(2156,1105)
(2730,2494)
(1253,2130)
(1397,1126)
(2721,965)
(2346,1497)
(356,1473)
(1510,150)
(2342,10)
(1255,2485)
(2027,2927)
(1058,2912)
(1429,2034)
(2301,2696)
(384,2651)
(495,2698)
(2875,2748)
(2738,1133)
(1146,2325)
(36,2097)
(2876,593)
(947,2218)
(734,2223)
(195,2985)
(1221,1996)
(1420,776)
(2351,1862)
(1203,2305)
(2949,2320)
(1131,2304)
(1577,2552)
(1331,2561)
(1214,219)
(2389,374)
(448,310)
(891,623)
(2497,620)
(996,2660)
(2974,937)
(1681,271)
(330,2557)
(1324,2740)
(2378,1627)
(1467,1067)
(989,2399)
(2960,843)
(1261,1807)
(2320,2839)
(585,2504)
(143,668)
(1046,676)
(254,319)
(2287,1482)
(874,419)
(703,1527)
(859,2023)
(2431,817)
(2107,1732)
(2574,1093)
(1994,897)
(232,1324)
(2535,993)
(1408,2648)
(1820,2701)
(2914,1690)
(363,1598)
(1297,1158)
(2289,2115)
(2153,404)
(997,1165)
(1820,1040)
(2989,2557)
(2866,10)
(711,1232)
(2764,2090)
(115,1286)
(2606,286)
(1636,660)
(2018,893)
(2413,129)
(1994,698)
(2560,540)
(2909,529)
(577,1005)
(2947,402)
(1443,2824)
(1858,2413)
(2448,718)
(201,2177)
(885,15)
(1978,1417)
(189,1525)
(1490,2162)
(2618,1074)
(846,1540)
(781,510)
(1389,1521)
(1386,2490)
(2153,627)
(2205,1804)
(1075,234)
(1967,2244)
(2690,2908)
(1457,2250)
(1456,1437)
(1608,1307)
(2457,1482)
(199,2007)
(20,51)
(1077,1732)
(222,2059)
(757,1789)
(1515,1813)
(883,1856)
(858,2628)
(474,530)
(369,1051)
(1445,2109)
(804,2145)
(99,1548)
(2596,989)
(2494,1261)
(85,2070)
(783,1442)
(2507,2415)
(413,1950)
(1297,1652)
(1773,811)
(1239,1962)
(745,1797)
(1064,317)
(2580,1939)
(2429,1973)
(1574,2599)
(1616,555)
(93,29)
(774,146)
(270,2027)
(334,1847)
(1603,108)
(1082,573)
(1569,989)
(2682,1532)
(37,611)
(998,1391)
(1622,1621)
(530,280)
(1742,2087)
(2026,1792)
(2904,628)
(2818,302)
(727,2994)
(953,2072)
(1374,669)
(1472,2785)
(1262,1911)
(1355,1690)
(866,205)
(325,1035)
(1491,2499)
(2257,1289)
(710,1117)
(2642,395)
(1782,2200)
(2465,38)
(2656,486)
(81,1876)
(660,1851)
(1980,2451)
(795,1902)
(800,1025)
(2792,616)
(2270,1139)
(957,1799)
(2864,2245)
(2828,38)
(2116,1429)
(2062,586)
(1571,868)
(984,2020)
(275,2617)
(2789,1798)
(1002,871)
(2174,2787)
(1661,2310)
(2958,1929)
(228,1971)
(154,2143)
(1727,1624)
(1728,299)
(2809,569)
(2495,1387)
(2910,1490)
(2984,1488)
(2416,178)
(1745,615)
(1376,1402)
(1848,2998)
(806,298)
(318,437)
(1795,1837)
(2601,65)
(377,952)
(145,1610)
(1492,1568)
(2762,1084)
(2058,2595)
(759,2063)
(1725,1744)
(2062,299)
(2768,2671)
(1489,1920)
(705,2828)
(385,582)
(554,852)
(1931,2782)
(519,1293)
(1101,858)
(2753,830)
(55,1955)
(1104,219)
(945,1989)
(392,681)
(1479,1230)
(781,2662)
(942,2672)
(1217,97)
(2641,2921)
(2498,2320)
(2276,246)
(813,104)
(560,2174)
(1737,556)
(2921,2835)
(432,1126)
(1452,1878)
(2977,269)
(20,2895)
(758,1841)
(110,2127)
(456,2320)
(2138,782)
(2606,1564)
(154,907)
(1330,1385)
(2710,2897)
(1013,745)
(603,1717)
(2826,1055)
(437,2210)
(29,1422)
(938,2199)
(483,495)
(2574,1123)
(1092,2304)
(1648,586)
(1630,731)
(1849,1408)
(1788,1087)
(2931,168)
(598,2824)
(2108,697)
(2111,1101)
(2505,1096)
(1458,2698)
(736,1579)
(462,1869)
(1229,1500)
(402,28)
(2152,1970)
(1909,1070)
(1205,2862)
(1214,160)
(431,13)
(160,346)
(1842,1360)
(2463,2126)
(1329,1963)
(2702,656)
(1091,2638)
(2066,1452)
(2160,2328)
(1256,1745)
(2244,744)
(806,2989)
(1206,2295)
(2469,2598)
(246,333)
(2435,2159)
(2439,1932)
(1607,2009)
(2373,1528)
(2040,1659)
(1480,204)
(1812,698)
(2079,1788)
(1045,271)
(2496,1006)
(1161,2228)
(2485,2626)
(2611,1795)
(1929,1519)
(1241,779)
(1722,1223)
(2858,1268)
(1569,1024)
(140,2315)
(1288,498)
(354,543)
(1764,1320)
(398,1065)
(2879,2349)
(309,1175)
(1884,2274)
(2219,917)
(1472,2078)
(2621,2580)
(986,779)
(278,606)
(780,1912)
(2240,1656)
(854,2639)
(2646,1598)
(456,185)
(2699,1816)
(422,1162)
(187,1392)
(1436,2601)
(571,261)
(1945,2456)
(2149,2120)
(984,762)
(2560,181)
(2805,1832)
(2754,2674)
(72,2442)
(2313,936)
(2600,657)
(1977,479)
(511,402)
(2761,1900)
(284,719)
(954,2935)
(348,281)
(1633,2118)
(1219,725)
(1424,291)
(1830,86)
(2155,2514)
(551,1023)
(1547,1913)
(1231,1144)
(1464,2332)
(613,1564)
(791,2534)
(205,815)
(2086,853)
(889,1189)
(2846,2639)
(2590,2954)
(310,2907)
(2536,2918)
(1757,1955)
(695,2379)
(2498,2629)
(251,2341)
(570,2106)
(1226,129)
(2115,1863)
(447,1568)
(2331,2896)
(1823,639)
(336,128)
(1866,466)
(2555,2889)
(1197,963)
(1796,385)
(2668,44)
(572,2771)
(1354,1902)
(2885,409)
(1163,2991)
(19,626)
(2149,1374)
(1344,2203)
(692,2249)
(1904,142)
(2784,510)
(323,867)
(2796,2238)
(2855,1987)
(289,68)
(1223,1901)
(2544,2133)
(105,775)
(596,527)
(1624,1476)
(2542,2478)
(2996,57)
(228,24)
(2825,2767)
(1094,2688)
(850,1607)
(1519,1618)
(2866,1712)
(2552,238)
(145,2244)
(1756,2331)
(2087,1437)
(602,475)
(2386,2762)
(1515,2765)
(2858,2755)
(131,937)
(600,946)
(2199,1973)
(1518,768)
(2938,87)
(612,1068)
(77,1412)
(1705,1803)
(184,1005)
(1976,204)
(397,1608)
(2764,224)
(2717,2611)
(1637,2936)
(970,1598)
(1195,2255)
(1682,1498)
(2400,2082)
(446,451)
(2780,1122)
(309,106)
(2989,2140)
(1209,1545)
(773,705)
(1285,1378)
(216,1030)
(454,80)
(1473,2035)
(2983,847)
(2962,1742)
(260,124)
(1784,799)
(2004,1472)
(2403,2606)
(1040,2557)
(781,2859)
(143,2629)
(1015,664)
(2955,1859)
(1398,2595)
(1054,2863)
(354,925)
(2145,2987)
(1837,665)
(835,918)
(293,531)
(2524,613)
(331,2036)
(2029,1747)
(1932,2131)
(258,1393)
(293,2282)
(763,433)
(2661,444)
(2181,2542)
(2468,1489)
(22,2651)
(854,262)
(1484,1303)
(1312,203)
(1042,2992)
(670,2028)
(2521,1770)
(1328,2947)
(1546,1343)
(2979,1132)
(1536,1855)
(1856,2403)
(2226,2034)
(58,494)
(1566,2026)
(2783,703)
(1490,379)
(1285,672)
(18,310)
(504,552)
(602,2152)
(2061,469)
(999,2222)
(936,1593)
(2310,1287)
(2850,27)
(2017,1045)
(2676,1472)
