16
(1228,1180)
(202,1242)
(917,1501)
(1749,660)
(1392,484)
(779,1591)
(862,340)
(1209,1759)
(854,973)
(1787,291)
(1948,1634)
(1869,1445)
(1210,10)
(113,1462)
(1775,799)
(659,1530)
(485,101)
(1043,356)
(1376,135)
(1493,475)
(1417,662)
(1594,324)
(382,997)
(1731,1544)
(1255,1509)
(1918,517)
(1773,1291)
(147,199)
(1140,1039)
(827,1720)
(879,1564)
(905,1826)
(1379,310)
(1558,1535)
(319,1649)
(1736,1214)
(761,750)
(1160,1617)
(1175,89)
(1174,702)
(307,1553)
(964,1777)
(1854,1640)
(1870,1134)
(1732,1493)
(438,1479)
(1540,402)
(726,1423)
(538,487)
(1829,1186)
(1209,1379)
(408,311)
(1325,155)
(1924,108)
(200,1331)
(1223,662)
(1070,849)
(468,1565)
(920,1798)
(615,669)
(736,424)
(1483,266)
(600,429)
(1720,1785)
(1411,1939)
(179,445)
(525,1581)
(533,1122)
(527,951)
(1284,81)
(876,60)
(956,1010)
(1572,908)
(755,1794)
(1815,1715)
(1940,783)
(971,408)
(831,329)
(1507,1037)
(920,499)
(1978,1732)
(1424,880)
(817,991)
(1951,229)
(1168,1957)
(350,1013)
(1226,260)
(581,1173)
(902,1447)
(1134,968)
(716,1913)
(855,315)
(1491,89)
(338,1196)
(1072,242)
(1007,1916)
(1896,1007)
(1238,1990)
(1997,1420)
(1635,22)
(654,1812)
(658,1970)
(1460,1229)
(1571,1652)
(105,542)
(918,1133)
(573,1957)
(385,1583)
(1113,787)
(1318,1021)
(453,27)
(1824,154)
(111,698)
(36,887)
(927,1786)
(246,1103)
(978,1583)
(161,902)
(1159,426)
(77,323)
(774,806)
(442,452)
(617,550)
(201,878)
(1741,1454)
(647,1980)
(1457,1558)
(149,330)
(1330,1484)
(62,1489)
(1493,1726)
(783,813)
(1278,13)
(1248,512)
(425,1208)
(601,1251)
(1376,1393)
(14,447)
(1737,431)
(61,1904)
(1812,1830)
(1840,1175)
(723,456)
(1266,1190)
(1207,1943)
(1225,1404)
(594,247)
(1550,1531)
(293,1183)
(1172,1694)
(1853,1177)
(773,1724)
(1590,1363)
(1110,1232)
(1166,218)
(1891,992)
(485,132)
(1138,683)
(916,904)
(733,1550)
(1677,1764)
(634,1553)
(1331,1453)
(615,924)
(830,998)
(451,159)
(1084,1647)
(693,1407)
(946,961)
(313,601)
(99,1242)
(269,1555)
(1172,267)
(750,558)
(181,370)
(251,127)
(634,1802)
(1737,847)
(325,1396)
(57,641)
(1822,330)
(868,1592)
(1124,1148)
(794,149)
(161,71)
(1260,738)
(159,1903)
(77,1799)
(401,1741)
(1439,1717)
(1200,1218)
(16,1555)
(35,52)
(1418,487)
(972,1229)
(1321,54)
(520,22)
(1952,254)
(209,1129)
(721,1901)
(868,636)
(1636,739)
(1536,1105)
(878,1952)
(745,447)
(16,1597)
(1018,744)
(1654,896)
(16,1056)
(1205,1125)
(1280,1434)
(1901,1186)
(1653,44)
(1709,1850)
(33,846)
(489,1642)
(128,41)
(284,451)
(1768,1104)
(289,1011)
(217,1501)
(1938,602)
(1954,1306)
(253,864)
(207,563)
(35,1959)
(358,703)
(1585,947)
(100,1863)
(1654,1202)
(1049,1918)
(1771,1245)
(80,287)
(9,1595)
(219,851)
(982,1557)
(1532,534)
(805,1583)
(1626,574)
(627,604)
(1991,1905)
(150,1486)
(217,1275)
(1927,1468)
(358,1411)
(942,727)
(1670,1567)
(1230,228)
(798,608)
(1415,1289)
(1459,165)
(976,1593)
(841,671)
(1783,786)
(480,707)
(1919,759)
(247,1696)
(1352,1671)
(55,1858)
(1854,1991)
(1070,1354)
(1545,739)
(1007,1344)
(1550,1027)
(798,398)
(171,578)
(110,482)
(966,569)
(1277,259)
(1934,434)
(243,1419)
(878,1182)
(339,1278)
(0,1416)
(596,307)
(374,58)
(370,1494)
(1071,1973)
(179,1479)
(349,786)
(1046,1436)
(1721,701)
(1078,196)
(308,1461)
(767,1863)
(558,1070)
(1794,101)
(971,1755)
(254,18)
(731,1758)
(26,1549)
(76,1621)
(240,1774)
(1759,1878)
(1528,1075)
(425,316)
(1974,1107)
(1677,334)
(1877,1937)
(767,1596)
(621,1791)
(1916,1744)
(1607,759)
(133,1486)
(1146,1873)
(524,331)
(966,23)
(1076,1370)
(498,1183)
(770,1089)
(1205,853)
(1005,1934)
(674,1554)
(1686,227)
(69,220)
(1763,417)
(1602,1679)
(1915,1867)
(1695,817)
(230,1007)
(188,1631)
(56,681)
(87,1124)
(937,499)
(1700,296)
(1575,937)
(747,1147)
(1425,560)
(897,1748)
(48,1826)
(86,1924)
(420,1057)
(1240,359)
(304,1044)
(892,1083)
(89,1071)
(486,0)
(1649,800)
(1282,1028)
(1714,27)
(949,1531)
(1782,305)
(329,971)
(830,82)
(895,287)
(1141,514)
(1351,1085)
(1331,1801)
(589,470)
(1493,540)
(899,758)
(944,36)
(1882,333)
(155,12)
(1874,1712)
(831,146)
(503,1213)
(1370,1269)
(105,304)
(489,1256)
(26,1574)
(421,70)
(818,254)
(1756,978)
(1945,231)
(864,1948)
(608,21)
(1529,1141)
(195,1771)
(1581,1113)
(1853,988)
(973,891)
(779,223)
(1417,1461)
(777,1394)
(943,554)
(1746,1930)
(1863,1883)
(1009,1859)
(179,1820)
(1390,264)
(318,819)
(1147,387)
(1022,1914)
(175,1528)
(214,1434)
(1258,1382)
(700,1596)
(821,1323)
(250,1343)
(1629,1507)
(521,128)
(1077,734)
(1109,142)
(441,1097)
(452,1802)
(50,596)
(1565,31)
(1229,745)
(1669,1085)
(1490,658)
(1041,576)
(585,140)
(1402,1445)
(1743,1801)
(1665,1618)
(97,1900)
(552,595)
(1515,575)
(187,192)
(436,1734)
(425,902)
(323,138)
(875,1177)
(1145,733)
(1722,1386)
(996,1027)
(673,1081)
(1432,1407)
(168,1662)
(527,465)
(931,421)
(454,457)
(1938,96)
(1284,1832)
(103,477)
(1709,1593)
(1881,1085)
(368,174)
(1709,1196)
(1893,895)
(868,894)
(106,55)
(1125,35)
(1256,1019)
(833,1487)
(439,1027)
(86,414)
(896,1827)
(1186,1406)
(1771,143)
(17,189)
(956,378)
(698,1193)
(1456,984)
(1569,1335)
(1931,1810)
(832,1453)
(825,825)
(1309,1811)
(999,587)
(1588,1035)
(1926,1440)
(997,1250)
(879,1919)
(1342,1185)
(410,1223)
(1570,485)
(1942,966)
(1390,1544)
(155,1542)
(1502,158)
(1615,809)
(868,503)
(1184,465)
(165,1757)
(1311,1121)
(270,1326)
(970,1308)
(1668,835)
(1399,1291)
(200,337)
(1982,444)
(229,455)
(1491,546)
(1206,244)
(353,394)
(1221,1570)
(1811,193)
(968,316)
(706,172)
(1546,1751)
(328,745)
(1607,417)
(159,1653)
(353,83)
(1106,1687)
(1627,1584)
(1440,817)
(609,1866)
(432,1877)
(76,1803)
(1881,401)
(814,83)
(1357,1118)
(286,1976)
(1118,728)
(1330,1382)
(1414,802)
(510,1295)
(258,769)
(502,868)
(864,1044)
(1754,1094)
(1750,806)
(1104,494)
(1530,1037)
(265,611)
(848,199)
(1174,649)
(1970,726)
(365,242)
(189,125)
(261,384)
(1616,880)
(282,1467)
(1134,205)
(723,988)
(989,643)
(1195,967)
(393,1622)
(1178,1833)
(731,811)
(248,822)
(1066,1724)
(355,688)
(1347,1567)
(1911,440)
(679,1348)
(1795,1353)
(1442,818)
(1947,1426)
(1814,89)
(1229,138)
(232,333)
(1583,762)
(153,1101)
(1776,936)
(1577,67)
(1427,180)
(247,742)
(460,356)
(797,890)
(1281,1686)
(411,1102)
(1772,775)
(1242,1144)
(249,513)
(1538,1433)
(1814,786)
(1168,1998)
(229,402)
(1664,949)
(1353,360)
(245,1249)
(1858,63)
(1840,573)
(1957,1383)
(68,744)
(389,211)
(1022,1787)
(1032,8)
(1878,1235)
(1409,1171)
(1323,1637)
(1389,21)
(1263,852)
(1345,122)
(1054,80)
(1665,1110)
(876,1193)
(599,202)
(529,1404)
(1164,297)
(1786,387)
(183,406)
(577,37)
(1795,67)
(612,837)
(507,637)
(410,77)
(1338,559)
(1180,702)
(908,143)
(838,1626)
(863,1823)
(104,1556)
(1684,1759)
(1008,1476)
(96,1942)
(590,1580)
(1277,726)
(774,1739)
(767,1263)
(840,1540)
(1564,143)
(768,740)
(1023,1820)
(1025,1385)
(1095,698)
(562,876)
(1202,121)
(1757,1602)
(1435,700)
(1278,743)
(1828,439)
(925,354)
(1630,1051)
(1122,335)
(1170,737)
(315,896)
(1087,1680)
(1607,818)
(143,4)
(1061,1569)
(1118,731)
(1179,516)
(237,5)
(1022,234)
(1356,1916)
(574,1942)
(1950,166)
(979,495)
(254,1305)
(21,127)
(1467,908)
(1370,1565)
(1301,1851)
(1016,213)
(1262,1188)
(1846,290)
(1422,20)
(1824,382)
(27,664)
(1366,136)
(4,1759)
(362,1747)
(1743,339)
(1135,1390)
(30,1377)
(407,171)
(746,1678)
(697,812)
(1250,1728)
(1063,1290)
(1027,1719)
(340,924)
(1460,1721)
(116,490)
(737,740)
(334,1021)
(359,17)
(228,773)
(68,879)
(1024,944)
(701,1959)
(1438,1257)
(1827,1300)
(544,1442)
(1680,1877)
(318,1552)
(1188,699)
(434,1523)
(1426,1032)
(231,1141)
(1329,1089)
(530,1578)
(58,523)
(1073,451)
(295,1918)
(1883,874)
(1205,1210)
(1,323)
(1741,1265)
(1647,348)
(440,453)
(684,746)
(900,1627)
(1395,1436)
(33,1794)
(141,1089)
(1492,771)
(1111,1715)
(952,928)
(670,1877)
(236,913)
(1047,1061)
(554,14)
(1708,1175)
(1818,394)
(1741,1528)
(663,684)
(1633,417)
(705,381)
(485,255)
(538,1793)
(1330,1951)
(1036,793)
(963,217)
(994,370)
(1882,840)
(1961,857)
(1264,454)
(717,1057)
(1296,607)
(787,968)
(717,1920)
(646,1508)
(636,1954)
(987,145)
(872,576)
(168,418)
(1472,1168)
(1229,1805)
(1361,1108)
(470,496)
(1603,1013)
(1867,797)
(1998,1683)
(84,1928)
(518,1230)
(353,829)
(756,1617)
(1448,967)
(381,1116)
(138,1162)
(1204,1083)
(603,665)
(1103,1687)
(215,1479)
(653,581)
(1423,949)
(1899,20)
(742,787)
(837,1375)
(1053,1345)
(1363,1518)
(1292,570)
(208,1039)
(1308,1389)
(496,166)
(985,432)
(174,1632)
(202,1751)
(1188,1639)
(1694,1359)
(1255,997)
(423,1538)
(366,1119)
(678,1342)
(1617,639)
(1358,20)
(1597,203)
(1149,1357)
(1772,834)
(1176,313)
(1891,207)
(1646,1206)
(576,400)
(1576,708)
(142,1457)
(208,1489)
(75,418)
(1422,788)
(1440,326)
(48,121)
(1832,260)
(39,1666)
(17,1061)
(1834,1214)
(275,1540)
(1259,1279)
(702,140)
(1823,84)
(1904,1934)
(1969,1827)
(905,424)
(746,284)
(1222,195)
(367,1420)
(610,1142)
(1514,646)
(1201,481)
(41,1347)
(1627,1993)
(1670,715)
(80,1059)
(810,1226)
(709,285)
(1059,1273)
(387,1240)
(1655,782)
(533,23)
(1648,765)
(940,1333)
(343,1636)
(307,118)
(1408,479)
(985,240)
(1743,1581)
(1410,339)
(1329,192)
(1300,1321)
(1712,1572)
(1301,638)
(1443,997)
(1615,1060)
(1206,1204)
(1044,110)
(1051,142)
(925,1254)
(445,704)
(1067,1053)
(1373,765)
(485,1111)
(657,1809)
(629,444)
(205,797)
(456,1446)
(48,90)
(1114,899)
(1831,799)
(158,381)
(1199,607)
(1902,1558)
(605,122)
(340,1695)
(1823,913)
(1731,803)
(763,416)
(1448,262)
(904,1417)
(1267,455)
(1586,1520)
(167,634)
(1544,1504)
(280,1145)
(1570,635)
(348,539)
(703,1896)
(189,776)
(1512,962)
(181,1041)
(223,265)
(1462,992)
(1501,900)
(375,65)
(1180,1275)
(930,1629)
(1641,1737)
(29,0)
(725,382)
(1964,1799)
(1204,1504)
(42,340)
(642,977)
(384,1000)
(402,601)
(1161,1618)
(38,363)
(1525,1291)
(797,1488)
(907,167)
(283,1593)
(1973,511)
(1735,1539)
(1361,606)
(1139,1001)
(1068,642)
(1813,1690)
(1528,1070)
(62,1173)
(1436,1550)
(1078,1647)
(296,233)
(48,1139)
(315,1480)
(1227,731)
(1975,431)
(1053,1585)
(406,1145)
(1366,1391)
(1701,1223)
(1765,60)
(1354,811)
(1797,768)
(1718,705)
(1809,718)
(808,1872)
(1766,1035)
(1822,770)
(326,1044)
(312,6)
(745,553)
(1978,285)
(69,276)
(1064,300)
(1413,831)
(760,638)
(327,994)
(201,1677)
(386,593)
(594,1339)
(1012,1109)
(1181,870)
(1067,1822)
(1120,826)
(272,733)
(283,1269)
(160,552)
(1329,72)
(1935,1059)
(1388,1323)
(210,577)
(866,574)
(459,762)
(1242,1197)
(663,1762)
(273,1699)
(1701,1716)
(1292,688)
(773,889)
(1845,178)
(1866,826)
(1633,1606)
(1537,1957)
(1309,1995)
(726,1579)
(1667,774)
(945,373)
(1301,833)
(1822,1955)
(1075,268)
(495,1665)
(695,149)
(1327,1995)
(1782,1135)
(553,1870)
(556,267)
(1725,1940)
(1734,424)
(1072,375)
(988,479)
(1915,1777)
(1709,732)
(1478,1296)
(1272,1381)
(460,1707)
(103,830)
(1320,1985)
(666,1351)
(673,1769)
(1178,754)
(451,1266)
(877,1960)
(1734,1013)
(1940,603)
(441,1555)
(736,38)
(603,1752)
(982,44)
(1296,1579)
(913,642)
(1546,471)
(1808,652)
(1503,1126)
(1239,439)
(824,846)
(916,1068)
(608,246)
(1802,517)
(452,767)
(244,572)
(22,93)
(1572,1652)
(1259,987)
(1767,990)
(1904,765)
(320,369)
(480,526)
(1158,545)
(408,1558)
(1552,1993)
(1217,1858)
(687,384)
(608,1871)
(283,1605)
(167,1540)
(1430,927)
(495,1756)
(983,1736)
(1824,1453)
(540,915)
(529,743)
(1475,817)
(861,1353)
(281,827)
(1545,319)
(680,1879)
(85,1658)
(1385,1935)
(709,934)
(1810,557)
(892,900)
(170,835)
(972,1536)
(1560,517)
(1036,709)
(1021,896)
(256,1711)
(173,1612)
(334,1461)
(1827,1430)
(1353,1575)
(12,1266)
(1551,583)
(1382,956)
(581,1494)
(709,746)
(893,987)
(840,663)
(869,330)
(717,1483)
(666,324)
(1889,879)
(204,785)
(449,884)
(1392,792)
(619,714)
(1237,822)
(483,641)
(613,1962)
(1039,72)
(1225,1861)
(582,1846)
(829,557)
(1433,114)
(1554,1637)
(1778,1171)
(1801,436)
(666,1608)
(870,1027)
(418,422)
(411,1221)
(1062,1342)
(971,1115)
(252,1840)
(226,979)
(1048,1667)
(1597,1378)
(1657,1720)
(1786,851)
(677,1906)
(1421,467)
(1632,743)
(1847,865)
(1480,1916)
(646,1791)
(1425,1890)
(187,865)
(288,113)
(136,762)
(962,427)
(369,829)
(1179,1538)
(1624,230)
(1451,1676)
(1575,480)
(390,286)
(252,185)
(1241,1457)
(1501,2)
(268,438)
(1198,59)
(1786,135)
(758,293)
(1447,444)
(720,111)
(74,1005)
(1192,1457)
(555,567)
(1266,1122)
(824,31)
(836,1586)
(1413,1174)
(1702,297)
(380,622)
(1334,1234)
(760,875)
(1655,275)
(1358,1324)
(292,430)
(978,1048)
(1728,729)
(864,1500)
(706,216)
(1912,993)
(38,1077)
(1200,1896)
(520,1616)
(1221,1090)
(1927,1360)
(1935,885)
(1952,9)
(1989,860)
(774,84)
(1945,892)
(1170,143)
(1929,1291)
(1894,1688)
(1640,1230)
(935,1951)
(1567,717)
(1054,802)
(1254,63)
(1133,429)
(772,988)
(622,812)
(437,1738)
(1425,118)
(310,1573)
(1466,70)
(277,1996)
(504,111)
(330,1238)
(1348,905)
(771,21)
(204,1760)
(9,229)
(1059,1791)
(1669,1319)
(1311,32)
(1629,283)
(1239,19)
(1742,1240)
(1001,1718)
(207,303)
(1349,850)
(404,443)
(1349,229)
(523,631)
(1960,784)
(196,275)
(39,1257)
(91,372)
(1023,1748)
(1923,998)
(560,490)
(1154,1442)
(278,133)
(1679,1129)
(1855,744)
(1812,53)
(878,1935)
(275,1569)
(254,512)
(1482,1340)
(389,318)
(797,411)
(331,1630)
(184,1886)
(1457,147)
(1712,1548)
(598,1305)
(1790,1614)
(1721,1080)
(306,1992)
(1827,1200)
(163,1119)
(1399,856)
(488,684)
(272,1423)
(155,532)
(1303,900)
(1777,434)
(553,1556)
(1731,1858)
(782,529)
(1695,325)
(944,675)
(1973,1745)
(921,1735)
(473,945)
(1747,1221)
(1332,1149)
(492,1447)
(1110,1219)
(712,144)
(1430,1349)
(660,1650)
(1694,1393)
(970,1409)
(1729,913)
(696,498)
(1455,329)
(243,1450)
(159,420)
(1836,1178)
(1808,1030)
(829,1986)
(474,656)
(1437,969)
(354,1868)
(638,609)
(1762,80)
(1838,475)
(1777,967)
(658,1622)
(1561,1883)
(1355,758)
(340,1632)
(1492,991)
(822,146)
(808,1327)
(29,887)
(1819,1071)
(1781,463)
(1141,1260)
(381,14)
(1455,1560)
(960,352)
(1605,220)
(921,1848)
(821,320)
(72,1924)
(488,305)
(1276,1198)
(562,1619)
(390,1710)
(1136,1282)
(378,1303)
(485,1678)
(720,686)
(330,1421)
(486,1027)
(771,1980)
(467,1509)
(823,201)
(509,1447)
(1556,1678)
(1605,301)
(1407,43)
(520,813)
(467,808)
(888,1764)
(440,527)
(1557,863)
(484,1314)
(1018,904)
(1191,929)
(1800,1419)
(1558,1986)
(1039,875)
(195,507)
(3,620)
(1767,413)
(518,769)
(858,974)
(1989,257)
(722,1156)
(797,1332)
(1464,319)
(1760,652)
(602,975)
(1424,921)
(446,981)
(1940,321)
(1857,1746)
(942,1261)
(1117,34)
(760,307)
(1699,1517)
(1650,110)
(1754,1933)
(1317,808)
(766,1112)
(118,255)
(1342,207)
(1506,235)
(761,1692)
(147,22)
(1003,1667)
(148,1832)
(385,335)
(1742,1713)
(1176,623)
(1859,860)
(462,1479)
(468,735)
(1824,833)
(0,1308)
(282,1275)
(1524,124)
(421,371)
(1422,1493)
(425,708)
(1055,860)
(1647,596)
(992,66)
(1448,1771)
(1440,387)
(903,1777)
(680,1501)
(41,1669)
(1520,1457)
(521,1023)
(1855,1526)
(858,1524)
(611,357)
(78,569)
(1953,1360)
(1367,304)
(1374,483)
(756,599)
(1489,41)
(940,498)
(1399,770)
(277,333)
(420,509)
(70,669)
(1122,309)
(1144,1620)
(1378,706)
(1755,767)
(587,118)
(333,1224)
(1699,770)
(569,139)
(697,871)
(732,1278)
(84,1718)
(419,1295)
(1898,251)
(1230,1815)
(14,1776)
(1890,1624)
(147,1759)
(1100,1616)
(1172,1983)
(1581,557)
(1987,141)
(942,644)
(731,1594)
(328,1581)
(395,1292)
(1004,1132)
(1386,1828)
(161,955)
(648,1495)
(980,169)
(618,335)
(1792,678)
(649,653)
(1205,1121)
(268,677)
(25,821)
(1760,1832)
(938,1178)
(1312,1916)
(373,426)
(1883,169)
(489,1998)
(1965,722)
(1647,1705)
(1331,1127)
(268,855)
(519,1373)
(1516,1381)
(692,514)
(1107,1459)
(874,1773)
(1066,408)
(869,622)
(123,24)
(1751,276)
(1142,968)
(1013,319)
(1423,292)
(506,275)
(1179,1641)
(1082,1985)
(1465,1686)
(232,1765)
(925,805)
(1486,255)
(330,1919)
(357,1655)
(543,1243)
(445,267)
(113,727)
(550,567)
(1177,973)
(906,1338)
(1314,1244)
(32,314)
(288,1603)
(1936,278)
(1099,693)
(109,80)
(1220,1875)
(77,636)
(95,165)
(149,680)
(1788,54)
(439,1443)
(1666,626)
(498,582)
(1506,1338)
(655,1873)
(550,594)
(753,229)
(436,1751)
(21,436)
(1386,623)
(112,965)
(1951,464)
(92,884)
(1718,137)
(292,467)
(827,250)
(1077,618)
(1685,515)
(1081,1065)
(218,1375)
(1408,1240)
(82,1190)
(859,459)
(1360,591)
(1515,1713)
(539,1815)
(541,8)
(858,1276)
(1098,1419)
(203,1521)
(583,1113)
(1871,227)
(195,947)
(1487,130)
(469,694)
(1330,1112)
(1426,1882)
(1528,808)
(153,1306)
(1753,1388)
(616,79)
(1789,1829)
(994,914)
(1622,736)
(600,239)
(618,1261)
(1728,862)
(1071,1920)
(1802,1068)
(916,174)
(1012,136)
(478,1034)
(1704,1807)
(1765,775)
(1022,1406)
(1774,1169)
(1802,11)
(1783,46)
(229,822)
(672,689)
(699,18)
(1308,75)
(1486,1356)
(1869,162)
(269,1507)
(911,309)
(1040,23)
(450,404)
(275,1269)
(1937,1850)
(1891,697)
(357,1944)
(287,1944)
(324,407)
(1339,42)
(1404,376)
(1869,1551)
(435,1733)
(1200,1565)
(470,188)
(1265,1073)
(454,1957)
(892,788)
(713,635)
(897,710)
(24,1599)
(1771,1487)
(1701,889)
(115,1597)
(7,462)
(786,1711)
(1236,1879)
(1509,1856)
(1399,873)
(853,58)
(150,1429)
(630,663)
(879,1535)
(734,466)
(1392,376)
(459,1079)
(123,1606)
(891,916)
(1588,404)
(1338,374)
(1766,1111)
(1380,1154)
(634,1459)
(1596,1630)
(516,1301)
(570,102)
(541,689)
(180,602)
(1506,629)
(772,1457)
(1529,473)
(1732,1357)
(1350,1972)
(1563,1866)
(1119,880)
(442,1673)
(1244,568)
(1257,839)
(250,987)
(777,353)
(220,1994)
(1583,1376)
(871,1857)
(137,1202)
(1050,63)
(913,1147)
(596,670)
(1324,879)
(124,758)
(592,562)
(1129,1257)
(182,992)
(1386,1731)
(1532,729)
(1208,1094)
(1955,636)
(405,950)
(1952,384)
(78,28)
(1099,746)
(112,879)
(990,783)
(635,1622)
(685,416)
(1213,574)
(770,1566)
(531,651)
(1193,1278)
(1697,671)
(1217,316)
(461,63)
(439,1958)
(1238,1347)
(427,537)
(1634,642)
(1285,399)
(1439,594)
(1321,205)
(39,151)
(1005,1936)
(881,1814)
(1848,1969)
(281,1365)
(1672,725)
(1474,1862)
(1623,828)
(412,277)
(142,1097)
(1739,912)
(1671,1998)
(1707,1299)
(1713,815)
(1485,1232)
(1988,1085)
(1887,1005)
(1510,1085)
(131,664)
(1885,227)
(1241,993)
(1109,179)
(409,1049)
(1811,540)
(1380,694)
(724,940)
(788,427)
(1957,272)
(1103,1132)
(1364,1176)
(221,740)
(386,690)
(1808,424)
(1822,1509)
(1557,799)
(1236,87)
(1524,573)
(1798,697)
(250,740)
(244,696)
(1436,157)
(127,634)
(1237,1676)
(1551,551)
(1441,782)
(1427,1986)
(190,241)
(1945,755)
(443,2)
(1438,1729)
(1067,1259)
(1913,1708)
(1984,304)
(761,242)
(1506,765)
(715,936)
(534,580)
(1594,234)
(1644,1853)
(1469,1199)
(1924,1389)
(68,845)
(1160,1356)
(1790,1511)
(1376,1782)
(1395,861)
(895,1543)
(942,280)
(1238,1143)
(1593,742)
(594,1256)
(1601,972)
(401,1125)
(1156,1755)
(1226,1903)
(1269,884)
(409,454)
(493,1153)
(1316,620)
(149,694)
(369,1964)
(1925,1736)
(1568,1047)
(233,103)
(1507,362)
(1399,1384)
(1316,1137)
(1595,689)
(840,1809)
(404,491)
(1494,1454)
(1078,342)
(1631,227)
(1659,1662)
(1659,448)
(770,1815)
(1493,1031)
(456,1920)
(929,1203)
(1222,1695)
(322,419)
(1810,884)
(1597,1465)
(1624,564)
(941,871)
(357,1228)
(1059,457)
(1183,97)
(723,1912)
(655,782)
(1360,452)
(1017,1700)
(1273,166)
(1099,710)
(1845,753)
(752,1438)
(564,980)
(563,1621)
(747,1862)
(515,50)
(1462,1029)
(1365,935)
(1685,1922)
(550,570)
(1074,1854)
(1924,1207)
(376,756)
(1096,441)
(1233,1494)
(1714,1858)
(1534,1704)
(1428,111)
(1511,300)
(319,1659)
(681,398)
(1002,628)
(1909,933)
(1933,1493)
(593,839)
(189,40)
(321,1797)
(332,1072)
(677,918)
(1489,1190)
(213,891)
(327,713)
(1369,1490)
(1111,1763)
(1070,88)
(776,116)
(1926,849)
(1565,1677)
(1978,776)
(1100,1875)
(312,83)
(1214,769)
(509,960)
(1154,813)
(1092,842)
(441,343)
(1579,1379)
(1865,1280)
(1871,960)
(1356,79)
(1418,234)
(801,498)
(1622,1186)
(1112,49)
(1484,1909)
(1724,553)
(1016,776)
(928,1646)
(1290,1155)
(58,1789)
(330,1885)
(537,1952)
(1307,12)
(914,819)
(483,1443)
(945,1281)
(547,932)
(588,414)
(539,1951)
(669,219)
(1441,432)
(372,187)
(885,1301)
(885,951)
(437,4)
(1056,1146)
(1657,177)
(1599,604)
(1380,1974)
(506,487)
(829,102)
(42,124)
(941,1329)
(1290,1247)
(1534,640)
(24,465)
(1733,1082)
(1651,393)
(8,667)
(1473,1595)
(418,982)
(1014,1592)
(1544,1214)
(1681,541)
(376,1622)
(457,825)
(1463,1253)
(1996,98)
(922,787)
(1842,457)
(118,264)
(686,425)
(879,1602)
(1199,1854)
(1351,1877)
(900,858)
(1053,1039)
(1790,403)
(1591,1242)
(1391,1914)
(1041,705)
(689,1602)
(168,1483)
(595,1354)
(1535,1336)
(1118,426)
(698,30)
(1572,276)
(99,1595)
(1709,713)
(1439,1320)
(455,79)
(1355,209)
(336,1929)
